id,name_fi,name_en,street_address_fi,address_zip,municipality,provider_type,latitude,longitude,www_fi,phone
58869,Asunto Oy Helsingin Haapaperhosenpolku 4,Asunto Oy Helsingin Haapaperhosenpolku 4,Haapaperhosenpolku 4,00390,,OTHER_PRODUCTION_METHOD,60.255466,24.845013,,
58873,Asunto Oy Helsingin Pasuunapuisto,Asunto Oy Helsingin Pasuunapuisto,Pasuunatie 7 ja 11,00420,,OTHER_PRODUCTION_METHOD,60.24134,24.869102,,
58874,Asunto Oy Helsingin Kannelniitty,Asunto Oy Helsingin Kannelniitty,Posetiivarinkuja 4,00420,,OTHER_PRODUCTION_METHOD,60.244408,24.873926,,
58875,Asunto Oy Helsingin Rumpupolun palvelutalo,Asunto Oy Helsingin Rumpupolun palvelutalo,Klaneettitie 10,00420,,OTHER_PRODUCTION_METHOD,60.238564,24.874683,,
58876,Asunto Oy Helsingin Soittajanpiha,Asunto Oy Helsingin Soittajanpiha,Pasuunakuja 3,00420,,OTHER_PRODUCTION_METHOD,60.24238,24.872702,,
58877,Asunto Oy Helsingin Pasuunatie 8,Asunto Oy Helsingin Pasuunatie 8,"Pasuunatie 8, Klaveeripolku 3",00420,,OTHER_PRODUCTION_METHOD,60.24064,24.870304,,
58879,Asunto Oy Helsingin Kousatie 17,Asunto Oy Helsingin Kousatie 17,Kousatie 17,00430,,OTHER_PRODUCTION_METHOD,60.255135,24.891521,,
58880,Asunto Oy Helsingin Kirjokivenpiha,Asunto Oy Helsingin Kirjokivenpiha,Kirjokiventie 3,00430,,OTHER_PRODUCTION_METHOD,60.241066,24.89929,,
58881,Asunto Oy Kaarelantien Kartano,Asunto Oy Kaarelantien Kartano,Kaarelantie 6 b,00430,,OTHER_PRODUCTION_METHOD,60.2405,24.901133,,
58883,Asunto Oy Helsingin Kaarelanpuisto,Asunto Oy Helsingin Kaarelanpuisto,Kaarelantie 6a,00430,,OTHER_PRODUCTION_METHOD,60.239708,24.902033,,
58884,Asunto Oy Helsingin Vannekuja 11,Asunto Oy Helsingin Vannekuja 11,Vannekuja 11,00430,,OTHER_PRODUCTION_METHOD,60.25215,24.903929,,
58885,Asunto Oy Helsingin Kullanmuru,Asunto Oy Helsingin Kullanmuru,Suvannontie 2b,00510,,OTHER_PRODUCTION_METHOD,60.191853,24.954966,,
58888,"Asunto Oy Kalasataman Fiskari, Helsinki","Asunto Oy Kalasataman Fiskari, Helsinki",Junonkatu 8,00540,,OTHER_PRODUCTION_METHOD,60.183186,24.980013,,
58889,Asunto Oy Helsingin Zeniitti,Asunto Oy Helsingin Zeniitti,"Antareksenkatu 4, Antareksenkatu 6, Leonkatu 17",00540,,OTHER_PRODUCTION_METHOD,60.18477,24.980818,,
58890,Asunto Oy Helsingin Studio,Asunto Oy Helsingin Studio,Arielinkatu 10,00540,,OTHER_PRODUCTION_METHOD,60.18494,24.979183,,
58891,"Asunto Oy Kalasataman Capella, Helsinki","Asunto Oy Kalasataman Capella, Helsinki",Capellan puistotie 6,00540,,OTHER_PRODUCTION_METHOD,60.18406,24.982141,,
58892,Asunto Oy Helsingin Kotisatama,Asunto Oy Helsingin Kotisatama,Arielinkatu 8,00540,,OTHER_PRODUCTION_METHOD,60.185345,24.979717,,
58893,Asunto Oy Helsingin Leonsatama,Asunto Oy Helsingin Leonsatama,Junonkatu 1,00540,,OTHER_PRODUCTION_METHOD,60.18515,24.980488,,
58894,Asunto Oy Helsingin Polaris,Asunto Oy Helsingin Polaris,Junonkatu 6,00540,,OTHER_PRODUCTION_METHOD,60.183735,24.980286,,
58895,Asunto Oy Helsingin Parrulaituri,Asunto Oy Helsingin Parrulaituri,Parrulaituri 10,00540,,OTHER_PRODUCTION_METHOD,60.183147,24.978086,,
58896,Asunto Oy Helsingin Arielinranta,Asunto Oy Helsingin Arielinranta,Arielinkatu 16,00540,,OTHER_PRODUCTION_METHOD,60.183582,24.977337,,
58897,Asunto Oy Helsingin Kaupunkivillat,Asunto Oy Helsingin Kaupunkivillat,Arcturuksenkatu 5,00540,,OTHER_PRODUCTION_METHOD,60.18355,24.97871,,
58898,Asunto Oy Helsingin Takila,Asunto Oy Helsingin Takila,Kapteeni Sundmanin katu 3,00540,,OTHER_PRODUCTION_METHOD,60.1826,24.978048,,
58899,Asunto Oy Helsingin Henriikka,Asunto Oy Helsingin Henriikka,Haukilahdenkuja 7,00550,,OTHER_PRODUCTION_METHOD,60.197716,24.96824,,
58900,Asunto Oy Helsingin Henrikki,Asunto Oy Helsingin Henrikki,Haukilahdenkuja 5,00550,,OTHER_PRODUCTION_METHOD,60.197903,24.967562,,
58902,Asunto Oy Helsingin Rörstrandinpiha,Asunto Oy Helsingin Rörstrandinpiha,Rörstrandinkatu 5,00560,,OTHER_PRODUCTION_METHOD,60.205315,24.979374,,
58903,Asunto Oy Helsingin Dreija,Asunto Oy Helsingin Dreija,Toukolankuja 2b,00560,,OTHER_PRODUCTION_METHOD,60.201923,24.966105,,
58904,Asunto Oy Helsingin Sini,Asunto Oy Helsingin Sini,Rörstrandinkatu 4,00560,,OTHER_PRODUCTION_METHOD,60.20627,24.9789,,
58905,Asunto Oy Helsingin Teema,Asunto Oy Helsingin Teema,Toini Muonan katu 7,00560,,OTHER_PRODUCTION_METHOD,60.20633,24.980484,,
58906,Asunto Oy Helsingin Loppukiri,Asunto Oy Helsingin Loppukiri,Birger Kaipiaisen katu 1,00560,,OTHER_PRODUCTION_METHOD,60.209038,24.98021,,
58907,Asunto Oy Helsingin Kumpulan Portti,Asunto Oy Helsingin Kumpulan Portti,Väinö Auerin katu 4,00560,,OTHER_PRODUCTION_METHOD,60.20845,24.967016,,
58908,Asunto Oy Helsingin Arabian Ruukku,Asunto Oy Helsingin Arabian Ruukku,Birger Kaipiaisen katu 4,00560,,OTHER_PRODUCTION_METHOD,60.209286,24.980158,,
58909,Asunto Oy Helsingin Toini Muonan katu 8,Asunto Oy Helsingin Toini Muonan katu 8,Toini Muonan katu 8,00560,,OTHER_PRODUCTION_METHOD,60.206726,24.979467,,
58910,Asunto Oy Arabian Ateljeeasunnot,Asunto Oy Arabian Ateljeeasunnot,Floorantie 5 A ja 5 B,00560,,OTHER_PRODUCTION_METHOD,60.20515,24.968178,,
58911,Asunto Oy Helsingin Kartio,Asunto Oy Helsingin Kartio,Muotoilijankatu 14,00560,,OTHER_PRODUCTION_METHOD,60.21023,24.978945,,
58912,Asunto Oy Helsingin Pariisintorni,Asunto Oy Helsingin Pariisintorni,Pariisinkatu 8,00560,,OTHER_PRODUCTION_METHOD,60.20134,24.970886,,
58913,Asunto Oy Helsingin Sinilehti,Asunto Oy Helsingin Sinilehti,Roomankatu 10,00560,,OTHER_PRODUCTION_METHOD,60.201145,24.969273,,
58914,Asunto Oy Helsingin Hehku,Asunto Oy Helsingin Hehku,Posliinikatu 2,00560,,OTHER_PRODUCTION_METHOD,60.21133,24.980501,,
58915,Asunto Oy Helsingin Aurinkoruusu,Asunto Oy Helsingin Aurinkoruusu,Pariisinkatu 9,00560,,OTHER_PRODUCTION_METHOD,60.201298,24.970402,,
58916,Asunto Oy Helsingin Flooranaukio,Asunto Oy Helsingin Flooranaukio,Flooranaukio 1,00560,,OTHER_PRODUCTION_METHOD,60.203503,24.971996,,
58917,Asunto Oy Helsingin Isolokki,Asunto Oy Helsingin Isolokki,Kotisaarenkatu 6,00560,,OTHER_PRODUCTION_METHOD,60.20325,24.970732,,
58918,Asunto Oy Helsingin Viikinranta,Asunto Oy Helsingin Viikinranta,Kalastajanpolku 1,00560,,OTHER_PRODUCTION_METHOD,60.217937,24.982552,,
58919,Asunto Oy Helsingin Toukoniitty,Asunto Oy Helsingin Toukoniitty,Toukolankatu 27,00560,,OTHER_PRODUCTION_METHOD,60.204334,24.972847,,
58920,Asunto Oy Helsingin Toukolankustaa,Asunto Oy Helsingin Toukolankustaa,Brysselinkatu 7 ja 10,00560,,OTHER_PRODUCTION_METHOD,60.202618,24.972736,,
58921,Asunto Oy Helsingin Kotisaari,Asunto Oy Helsingin Kotisaari,Kotisaarenkatu 7,00560,,OTHER_PRODUCTION_METHOD,60.201992,24.971676,,
58922,Asunto Oy Helsingin Runko,Asunto Oy Helsingin Runko,Posliinipiha 1,00560,,OTHER_PRODUCTION_METHOD,60.210594,24.981035,,
58924,Asunto Oy Helsingin Allotrianpuisto,Asunto Oy Helsingin Allotrianpuisto,Ristikkokatu 3,00580,,OTHER_PRODUCTION_METHOD,60.192272,24.965727,,
58925,Asunto Oy Helsingin Plazanpuisto,Asunto Oy Helsingin Plazanpuisto,Plazankuja 2,00580,,OTHER_PRODUCTION_METHOD,60.191612,24.966236,,
58926,Asunto Oy Helsingin Plazankuja,Asunto Oy Helsingin Plazankuja,Plazankuja 4,00580,,OTHER_PRODUCTION_METHOD,60.19158,24.966528,,
58927,Asunto Oy Helsingin Rialto,Asunto Oy Helsingin Rialto,Rialtonkuja 6,00580,,OTHER_PRODUCTION_METHOD,60.190918,24.966045,,
58928,Asunto Oy Helsingin Victoria,Asunto Oy Helsingin Victoria,Fenixinrinne 10,00580,,OTHER_PRODUCTION_METHOD,60.19119,24.969492,,
58929,Asunto Oy Helsingin Diana,Asunto Oy Helsingin Diana,Fenixinrinne 8,00580,,OTHER_PRODUCTION_METHOD,60.190907,24.969202,,
58930,Asunto Oy Helsingin Titania,Asunto Oy Helsingin Titania,Fenixinrinne 4-6,00580,,OTHER_PRODUCTION_METHOD,60.19029,24.968374,,
58931,Asunto Oy Helsingin Fenixinrinne,Asunto Oy Helsingin Fenixinrinne,Sörnäistenkatu 8,00580,,OTHER_PRODUCTION_METHOD,60.190506,24.969606,,
58932,Asunto Oy Helsingin Selma,Asunto Oy Helsingin Selma,Koirasaarentie 21,00590,,OTHER_PRODUCTION_METHOD,60.172337,25.032797,,
58933,Asunto Oy Helsingin Bianca,Asunto Oy Helsingin Bianca,Rosalankuja 1,00590,,OTHER_PRODUCTION_METHOD,60.17384,25.031643,,
58934,Asunto Oy Helsingin Hopealaakso,Asunto Oy Helsingin Hopealaakso,Hopeakaivoksentie 36,00590,,OTHER_PRODUCTION_METHOD,60.17002,25.020065,,
58935,Asunto Oy Helsingin Käpykallio,Asunto Oy Helsingin Käpykallio,Mäkelänkatu 97,00610,,OTHER_PRODUCTION_METHOD,60.212273,24.944164,,
58936,Asunto Oy Helsingin Käpylän Panuntie,Asunto Oy Helsingin Käpylän Panuntie,Osmontie 47,00610,,OTHER_PRODUCTION_METHOD,60.219746,24.948154,,
58937,Asunto Oy Helsingin Krämertintie 4,Asunto Oy Helsingin Krämertintie 4,Krämertintie 4,00620,,OTHER_PRODUCTION_METHOD,60.222088,24.935352,,
58938,Asunto Oy Helsingin Timpurinrinne,Asunto Oy Helsingin Timpurinrinne,Puusuutarintie 13,00620,,OTHER_PRODUCTION_METHOD,60.226074,24.943317,,
58939,Asunto Oy Helsingin Serpenta,Asunto Oy Helsingin Serpenta,Välimetsäntie 7,00620,,OTHER_PRODUCTION_METHOD,60.22417,24.948492,,
58941,Asunto Oy Helsingin Pakilan Tammenlehti,Asunto Oy Helsingin Pakilan Tammenlehti,Heinäsarantie 10,00630,,OTHER_PRODUCTION_METHOD,60.236588,24.943525,,
58942,Asunto Oy Helsingin Suopursunpuisto,Asunto Oy Helsingin Suopursunpuisto,Suonotkonkuja 1,00630,,OTHER_PRODUCTION_METHOD,60.23165,24.935291,,
58943,Asunto Oy Helsingin Maunulanpuro,Asunto Oy Helsingin Maunulanpuro,Koivikkotie 18,00630,,OTHER_PRODUCTION_METHOD,60.22543,24.924307,,
58944,Asunto Oy Ogelin Kymppi Helsinki,Asunto Oy Ogelin Kymppi Helsinki,Suopellonrinne 1,00630,,OTHER_PRODUCTION_METHOD,60.233204,24.939674,,
58947,Asunto Oy Helsingin Myllypellonpolku 3,Asunto Oy Helsingin Myllypellonpolku 3,Myllypellonpolku 3,00650,,OTHER_PRODUCTION_METHOD,60.233906,24.981209,,
58948,Asunto Oy Helsingin Tulvaniitynpolku 5,Asunto Oy Helsingin Tulvaniitynpolku 5,Tulvaniitynpolku 5,00650,,OTHER_PRODUCTION_METHOD,60.232033,24.982225,,
58949,Asunto Oy Helsingin Myllypellonpolku 4,Asunto Oy Helsingin Myllypellonpolku 4,Myllypellonpolku 4,00650,,OTHER_PRODUCTION_METHOD,60.233376,24.981348,,
58950,Asunto Oy Helsingin Otto Brandtin polku 4,Asunto Oy Helsingin Otto Brandtin polku 4,Otto Brandtin polku 4,00650,,OTHER_PRODUCTION_METHOD,60.2333,24.980486,,
58951,Asunto Oy Helsingin Halkosuontie 18-20,Asunto Oy Helsingin Halkosuontie 18-20,Halkosuontie 18 ja 20,00660,,OTHER_PRODUCTION_METHOD,60.244427,24.939384,,
58952,Asunto Oy Helsingin Halkosuontie 14-16,Asunto Oy Helsingin Halkosuontie 14-16,Halkosuontie 14 ja 16,00660,,OTHER_PRODUCTION_METHOD,60.244354,24.941828,,
58954,Asunto Oy Helsingin Hopeakuusi,Asunto Oy Helsingin Hopeakuusi,Kuusmiehenkaari 4,00670,,OTHER_PRODUCTION_METHOD,60.255688,24.946321,,
58955,Asunto Oy Helsingin Kuusmiehenkaari,Asunto Oy Helsingin Kuusmiehenkaari,Kuusmiehenkaari 6,00670,,OTHER_PRODUCTION_METHOD,60.256165,24.946291,,
58956,Asunto Oy Helsingin Kuusmiehenkulma,Asunto Oy Helsingin Kuusmiehenkulma,Kuusmiehenkaari 2,00670,,OTHER_PRODUCTION_METHOD,60.255913,24.947952,,
58957,Asunto Oy Helsingin Tuikkupuisto,Asunto Oy Helsingin Tuikkupuisto,Sysimiehenpolku 23,00670,,OTHER_PRODUCTION_METHOD,60.25436,24.940603,,
58958,Asunto Oy Helsingin Tuikkuniitty,Asunto Oy Helsingin Tuikkuniitty,Sysimiehentie 67,00670,,OTHER_PRODUCTION_METHOD,60.25496,24.938614,,
58959,Asunto Oy Helsingin Lehtikuusi,Asunto Oy Helsingin Lehtikuusi,Kuusmiehenkaari 8-10,00670,,OTHER_PRODUCTION_METHOD,60.25653,24.944479,,
58960,Asunto Oy Helsingin Marjakuusi,Asunto Oy Helsingin Marjakuusi,Kuusmiehenkaari 12,00670,,OTHER_PRODUCTION_METHOD,60.256214,24.94421,,
58961,Asunto Oy Helsingin Pykälätie 3,Asunto Oy Helsingin Pykälätie 3,Pykälätie 3,00690,,OTHER_PRODUCTION_METHOD,60.256607,24.947023,,
58974,Asunto Oy Helsingin Terälehti,Asunto Oy Helsingin Terälehti,Malmin kauppatie 2 b,00700,,OTHER_PRODUCTION_METHOD,60.24787,25.002104,,
58976,Asunto Oy Helsingin Aulangontie 3,Asunto Oy Helsingin Aulangontie 3,Aulangontie 3,00710,,OTHER_PRODUCTION_METHOD,60.229477,25.000118,,
58978,Asunto Oy Helsingin Sinisimpukka,Asunto Oy Helsingin Sinisimpukka,Henrik Lättiläisen katu 23,00710,,OTHER_PRODUCTION_METHOD,60.22329,24.984749,,
58979,Asunto Oy Helsingin Vuollejokisimpukka,Asunto Oy Helsingin Vuollejokisimpukka,Harjannetie 17,00710,,OTHER_PRODUCTION_METHOD,60.229214,24.991121,,
58980,Asunto Oy Helsingin Ketokivenkaari 30,Asunto Oy Helsingin Ketokivenkaari 30,Ketokivenkaari 30,00710,,OTHER_PRODUCTION_METHOD,60.23435,25.0207,,
58986,Asunto Oy Helsingin Pestikuja 1,Asunto Oy Helsingin Pestikuja 1,Pestikuja 1,00700,,OTHER_PRODUCTION_METHOD,60.24397,25.003534,,
58994,Asunto Oy Helsingin Kertojantie 4,Asunto Oy Helsingin Kertojantie 4,Kertojantie 4,00730,,OTHER_PRODUCTION_METHOD,60.263706,25.024712,,
58995,Asunto Oy Helsingin Fallkullan Kuulas,Asunto Oy Helsingin Fallkullan Kuulas,Tasankotie 20,00730,,OTHER_PRODUCTION_METHOD,60.26378,25.036331,,
58996,Asunto Oy Helsingin Kaneliomena,Asunto Oy Helsingin Kaneliomena,Joutsentie 5 ja 8,00730,,OTHER_PRODUCTION_METHOD,60.26404,25.037779,,
58997,Asunto Oy Helsingin Sointurivi,Asunto Oy Helsingin Sointurivi,Tasankotie 5,00730,,OTHER_PRODUCTION_METHOD,60.26377,25.038374,,
58998,Asunto Oy Helsingin Tasankotie 6,Asunto Oy Helsingin Tasankotie 6,Tasankotie 6,00730,,OTHER_PRODUCTION_METHOD,60.26248,25.039211,,
58999,Asunto Oy Helsingin Fallkullan Puisto,Asunto Oy Helsingin Fallkullan Puisto,Tasankotie 4,00730,,OTHER_PRODUCTION_METHOD,60.262127,25.03878,,
59000,Asunto Oy Helsingin Kanervankukka,Asunto Oy Helsingin Kanervankukka,Kanervavinkkeli 2,00730,,OTHER_PRODUCTION_METHOD,60.268867,25.027094,,
59001,Asunto Oy Helsingin Peltopuisto,Asunto Oy Helsingin Peltopuisto,Kotinummentie 11,00730,,OTHER_PRODUCTION_METHOD,60.259766,25.012386,,
59022,Asunto Oy Helsingin Uimarannantie 25,Asunto Oy Helsingin Uimarannantie 25,Karhusuontie 59a-61,00780,,OTHER_PRODUCTION_METHOD,60.258118,24.98118,,
59023,Asunto Oy Helsingin Ollinpiha,Asunto Oy Helsingin Ollinpiha,Ollilantie 2,00780,,OTHER_PRODUCTION_METHOD,60.260555,24.977306,,
59024,Asunto Oy Helsingin Kapteenskanmäki,Asunto Oy Helsingin Kapteenskanmäki,"Karhusuontie 76a ja b, /Ollilankuja 2",00780,,OTHER_PRODUCTION_METHOD,60.25816,24.980816,,
59025,Asunto Oy Helsingin Saniainen,Asunto Oy Helsingin Saniainen,Latokartanonkaari 41,00790,,OTHER_PRODUCTION_METHOD,60.234936,25.038473,,
59026,Asunto Oy Helsingin Sananjalka,Asunto Oy Helsingin Sananjalka,Huhmarekuja 4,00790,,OTHER_PRODUCTION_METHOD,60.234848,25.036346,,
59027,Asunto Oy Helsingin Agronominpiha,Asunto Oy Helsingin Agronominpiha,Biologinkatu 6,00790,,OTHER_PRODUCTION_METHOD,60.234314,25.04084,,
59028,Asunto Oy Helsingin Agronominrinne,Asunto Oy Helsingin Agronominrinne,Agronominraitti 16,00790,,OTHER_PRODUCTION_METHOD,60.233818,25.043146,,
59029,Asunto Oy Helsingin Lumikello,Asunto Oy Helsingin Lumikello,Apteekkarinraitti 2,00790,,OTHER_PRODUCTION_METHOD,60.23366,25.039253,,
59030,Asunto Oy Helsingin Sinililja,Asunto Oy Helsingin Sinililja,Agronominraitti 8,00790,,OTHER_PRODUCTION_METHOD,60.23432,25.038275,,
59031,Asunto Oy Helsingin Kalliokielo,Asunto Oy Helsingin Kalliokielo,Metsänhoitajankatu 7,00790,,OTHER_PRODUCTION_METHOD,60.233074,25.04198,,
59032,Asunto Oy Helsingin Sembra,Asunto Oy Helsingin Sembra,Von Daehnin katu 3,00790,,OTHER_PRODUCTION_METHOD,60.23228,25.04685,,
59033,Asunto Oy Helsingin Metsänhenki,Asunto Oy Helsingin Metsänhenki,Metsänhoitajanraitti 1,00790,,OTHER_PRODUCTION_METHOD,60.23319,25.041395,,
59034,Asunto Oy Helsingin Tsinnia,Asunto Oy Helsingin Tsinnia,Viikinportti 4,00790,,OTHER_PRODUCTION_METHOD,60.22685,25.007608,,
59035,Asunto Oy Helsingin Jämeräkvartsi,Asunto Oy Helsingin Jämeräkvartsi,Von Daehnin katu 18,00790,,OTHER_PRODUCTION_METHOD,60.230114,25.042843,,
59036,Asunto Oy Helsingin Jämerägraniitti,Asunto Oy Helsingin Jämerägraniitti,Erkki Kivisen kuja 4,00790,,OTHER_PRODUCTION_METHOD,60.22973,25.042974,,
59037,Asunto Oy Helsingin Nurmirölli,Asunto Oy Helsingin Nurmirölli,Biologinkatu 8,00790,,OTHER_PRODUCTION_METHOD,60.234093,25.040619,,
59038,Asunto Oy Helsingin Jämerägrafiitti,Asunto Oy Helsingin Jämerägrafiitti,Erkki Kivisen kuja 3,00790,,OTHER_PRODUCTION_METHOD,60.229584,25.042875,,
59039,Asunto Oy Helsingin Jämerädiabaasi,Asunto Oy Helsingin Jämerädiabaasi,N. A. Osaran kuja 4,00790,,OTHER_PRODUCTION_METHOD,60.229507,25.042048,,
59040,Asunto Oy Helsingin Jämerädolomiitti,Asunto Oy Helsingin Jämerädolomiitti,Von Daehnin katu 22,00790,,OTHER_PRODUCTION_METHOD,60.229977,25.04211,,
59041,Asunto Oy Helsingin Jämeräantimoni,Asunto Oy Helsingin Jämeräantimoni,Von Daehnin katu 26,00790,,OTHER_PRODUCTION_METHOD,60.229782,25.041111,,
59042,Asunto Oy Helsingin Jämerähematiitti,Asunto Oy Helsingin Jämerähematiitti,N. A. Osaran kuja 3,00790,,OTHER_PRODUCTION_METHOD,60.229656,25.041697,,
59043,Asunto Oy Helsingin Jämerätonaliitti,Asunto Oy Helsingin Jämerätonaliitti,Antti Mäen kuja 4,00790,,OTHER_PRODUCTION_METHOD,60.22951,25.040964,,
59044,Asunto Oy Helsingin Jämeräalbiitti,Asunto Oy Helsingin Jämeräalbiitti,Von Daehnin katu 28,00790,,OTHER_PRODUCTION_METHOD,60.229736,25.040535,,
59045,Asunto Oy Helsingin Jämerädioriitti,Asunto Oy Helsingin Jämerädioriitti,Antti Mäen kuja 3,00790,,OTHER_PRODUCTION_METHOD,60.22946,25.040714,,
59046,Asunto Oy Helsingin Jämerägneissi,Asunto Oy Helsingin Jämerägneissi,Von Daehnin katu 30,00790,,OTHER_PRODUCTION_METHOD,60.229683,25.040014,,
59047,Asunto Oy Helsingin Karpalo,Asunto Oy Helsingin Karpalo,Biologinkatu 3,00790,,OTHER_PRODUCTION_METHOD,60.23475,25.040579,,
59048,Asunto Oy Helsingin Sopulirinne 3,Asunto Oy Helsingin Sopulirinne 3,Sopulirinne 3,00800,,OTHER_PRODUCTION_METHOD,60.217503,25.042746,,
59049,Asunto Oy Helsingin Sopulirinne 4,Asunto Oy Helsingin Sopulirinne 4,Sopulirinne 4,00800,,OTHER_PRODUCTION_METHOD,60.21628,25.042854,,
59052,Asunto Oy Helsingin Herttoniemenhuippu,Asunto Oy Helsingin Herttoniemenhuippu,Sorsavuorenkatu 12,00810,,OTHER_PRODUCTION_METHOD,60.188156,25.034105,,
59053,Asunto Oy Helsingin Sorsavuorenkatu 14,Asunto Oy Helsingin Sorsavuorenkatu 14,Sorsavuorenkatu 14,00810,,OTHER_PRODUCTION_METHOD,60.187866,25.03396,,
59054,Asunto Oy Helsingin Sorsavuorenkatu 7,Asunto Oy Helsingin Sorsavuorenkatu 7,Sorsavuorenkatu 7,00810,,OTHER_PRODUCTION_METHOD,60.188633,25.03359,,
59055,Asunto Oy Helsingin Itämeren Tytär,Asunto Oy Helsingin Itämeren Tytär,Laivalahden Puistotie 7,00810,,OTHER_PRODUCTION_METHOD,60.188396,25.031511,,
59056,Asunto Oy Helsingin Laivalahden Puistotie 4,Asunto Oy Helsingin Laivalahden Puistotie 4,Laivalahden puistotie 4,00810,,OTHER_PRODUCTION_METHOD,60.190147,25.033878,,
59057,Asunto Oy Helsingin Merenpeili,Asunto Oy Helsingin Merenpeili,Laivalahdenkaari 29,00810,,OTHER_PRODUCTION_METHOD,60.18739,25.031517,,
59058,Asunto Oy Helsingin Dolce Vita,Asunto Oy Helsingin Dolce Vita,Suolakivenkatu 18,00810,,OTHER_PRODUCTION_METHOD,60.1893,25.028986,,
59060,Asunto Oy Helsingin Sorsavuorenkatu 5,Asunto Oy Helsingin Sorsavuorenkatu 5,Sorsavuorenkatu 5,00810,,OTHER_PRODUCTION_METHOD,60.189457,25.034513,,
59061,Asunto Oy Helsingin Bellavista,Asunto Oy Helsingin Bellavista,Suolakivenkatu 20,00810,,OTHER_PRODUCTION_METHOD,60.188793,25.03053,,
59062,Asunto Oy Helsingin Neptunus,Asunto Oy Helsingin Neptunus,Suolakivenkatu 14 ja 12,00810,,OTHER_PRODUCTION_METHOD,60.18944,25.026886,,
59064,Asunto Oy Helsingin Merenneito,Asunto Oy Helsingin Merenneito,Suolakivenkatu 16,00810,,OTHER_PRODUCTION_METHOD,60.18939,25.02806,,
59065,Asunto Oy Helsingin Linnanrakentajanpuisto,Asunto Oy Helsingin Linnanrakentajanpuisto,Laivalahdenportti 2,00810,,OTHER_PRODUCTION_METHOD,60.192444,25.035688,,
59069,Asunto Oy Helsingin Kuvernöörinrivi,Asunto Oy Helsingin Kuvernöörinrivi,Kuvernöörintie 18,00840,,OTHER_PRODUCTION_METHOD,60.17652,25.052217,,
59070,Asunto Oy Helsingin Kuvernöörinpuisto,Asunto Oy Helsingin Kuvernöörinpuisto,Kuvernöörintie 28,00840,,OTHER_PRODUCTION_METHOD,60.175316,25.051874,,
59071,Asunto Oy Helsingin Laajasalon Kuvernööri,Asunto Oy Helsingin Laajasalon Kuvernööri,Kuvernöörintie 20,00840,,OTHER_PRODUCTION_METHOD,60.17662,25.052717,,
59072,Asunto Oy Helsingin Kuvernöörinkerros,Asunto Oy Helsingin Kuvernöörinkerros,Kuvernöörintie 22,00840,,OTHER_PRODUCTION_METHOD,60.1762,25.052921,,
59073,Asunto Oy Helsingin Yliskylänpuisto,Asunto Oy Helsingin Yliskylänpuisto,Koulutanhua 4,00840,,OTHER_PRODUCTION_METHOD,60.17929,25.05539,,
59076,Asunto Oy Kuunarikuja 2,Asunto Oy Kuunarikuja 2,Kuunarikuja 2,00850,,OTHER_PRODUCTION_METHOD,60.1601,25.07092,,
59077,Asunto Oy Rannikkolaivurinkuja 6,Asunto Oy Rannikkolaivurinkuja 6,Rannikkolaivurinkuja 6,00850,,OTHER_PRODUCTION_METHOD,60.160667,25.07424,,
59078,Asunto Oy Helsingin Puuskakuja 7,Asunto Oy Helsingin Puuskakuja 7,Puuskakuja 7,00850,,OTHER_PRODUCTION_METHOD,60.168064,25.082514,,
59085,Asunto Oy Helsingin Lorentzinpuisto,Asunto Oy Helsingin Lorentzinpuisto,Koirasaarentie 32,00870,,OTHER_PRODUCTION_METHOD,60.172413,25.034847,,
59086,Asunto Oy Helsingin Loggia,Asunto Oy Helsingin Loggia,Lorentzinkuja 2,00870,,OTHER_PRODUCTION_METHOD,60.17005,25.03315,,
59087,Asunto Oy Helsingin Gunillankartano,Asunto Oy Helsingin Gunillankartano,Gunillantie 18,00870,,OTHER_PRODUCTION_METHOD,60.169285,25.032818,,
59089,Asunto Oy Helsingin Keltanotie 1,Asunto Oy Helsingin Keltanotie 1,Keltanotie 1-13,00900,,OTHER_PRODUCTION_METHOD,60.216156,25.091637,,
59090,Asunto Oy Helsingin Meripelto,Asunto Oy Helsingin Meripelto,Rusthollarinkuja 7,00910,,OTHER_PRODUCTION_METHOD,60.21359,25.091787,,
59091,Asunto Oy Helsingin Puotilan Pehtoori,Asunto Oy Helsingin Puotilan Pehtoori,Puotilantie 7,00910,,OTHER_PRODUCTION_METHOD,60.211967,25.106934,,
59097,Asunto Oy Helsingin Auringonsäde,Asunto Oy Helsingin Auringonsäde,Kiviparintie 6,00920,,OTHER_PRODUCTION_METHOD,60.22441,25.07173,,
59098,Asunto Oy Helsingin Tuulimylly,Asunto Oy Helsingin Tuulimylly,Kiviparintie 9,00920,,OTHER_PRODUCTION_METHOD,60.224525,25.071722,,
59099,Asunto Oy Helsingin Mylly,Asunto Oy Helsingin Mylly,Myllyväenkatu 5,00920,,OTHER_PRODUCTION_METHOD,60.21668,25.06554,,
59100,Asunto Oy Helsingin Myllykylänmäki,Asunto Oy Helsingin Myllykylänmäki,Myllyväenkatu 10,00920,,OTHER_PRODUCTION_METHOD,60.216885,25.065672,,
59101,Asunto Oy Helsingin Myllypoika,Asunto Oy Helsingin Myllypoika,Ryynimyllynkatu 4,00920,,OTHER_PRODUCTION_METHOD,60.216824,25.06342,,
